Attr1;Attr2;Attr3;Attr4;Attr5;Attr6;Attr7;Attr8;Attr9;Attr10;Attr11;Attr12;Attr13;Attr14;Attr15;Attr16;Attr17;Attr18;Attr19;Attr20;Attr21;Attr22;Attr23;Attr24;Attr25;Attr26;Attr27;Attr28;Attr29;Attr30;Attr31;Attr32;Attr33;Attr34;Attr35;Attr36;Attr37;Attr38;Attr39;Attr40;Attr41;Attr42;Attr43;Attr44;Attr45;Attr46;Attr47;Attr48;Attr49;Attr50;Attr51;Attr52;Attr53;Attr54;Attr55;Attr56;Attr57;Attr58;Attr59;Attr60;Attr61;Attr62;Attr63;Attr64;class;;Ratio de solvencia;Inmovilizado(>1 ok);ROE;Ratio Beaveur;A;B;C;D;E;RATIO ALTMAN
0,097391;0,72685;-0,065196;0,86025;-440,03;0;0,097391;0,37581;31,657;0,27315;0,1147;0,20876;0,044838;0,097391;1869;0,19529;13,758;0,097391;0,030764;62,544;0,91147;0,10603;0,030764;0,23404;0,24305;0,19529;61,254;-0,1089;45,529;0,2103;0,032954;55,368;66,924;42,954;0,090352;31,657;15,661;0,49476;0,028541;0,13578;0,1609;0,033493;38,967;32,713;17,954;0,74397;63,418;0,061473;0,019418;0,55213;0,46651;0,14942;0,45626;0,82642;-2328,7;0,028541;0,35654;0,99168;0,81131;58,359;11,158;53,788;67,859;52,878;0;;13,758;0,82642;17,954;0,19529;-0,065196;0,097391;0,097391;0,27315;31,657;32,2003925
0,10857;0,34811;0,040514;11,706;15,474;0,18047;0,10857;14,173;10,393;0,49338;0,10857;0,45729;0,031035;0,10857;672,95;0,54239;28,727;0,10857;0,017846;0,21988;13,501;0,12505;0,017846;0,18047;0,49338;0,54239;0,21363;0,056109;41,972;0,038418;0,017846;14,805;24,654;0,35924;0,12505;61,004;24,781;0,60406;0,020555;0,53244;0,055749;0,020555;90,909;8,871;29,624;11,552;0,22853;0,044817;0,007367;0,79844;0,23743;0,040561;0,6833;0,83659;638,05;0,037834;0,22006;0,96217;0,22433;1660;41,145;14,245;25,624;84,257;0;;28,727;0,83659;29,624;0,54239;0,040514;0,10857;0,10857;0,49338;10,393;11,2479238
0,072137;0,034791;0,06328;28,189;0,63285;0,17147;0,072137;27,743;10,097;0,96521;0,072137;20,735;0,018703;0,072137;83,433;43,748;28,743;0,072137;0,008865;21,755;11,982;0,078314;0,008865;0,17147;0,96521;43,748;0,097172;0,07016;36,817;0,002291;0,008865;15,756;231,65;2,251;0,078314;81,377;?;0,96521;0,009624;0,48567;0,007222;0,009624;36,409;14,654;14,873;14,247;21,967;-0,00175;-0,000215;28,189;0,034791;0,004317;10,702;10,702;304,06;0,009623;0,074737;0,99038;0;167,77;249,09;15,605;233,9;90,225;0;;28,743;10,702;14,873;43748;0,06328;0,072137;0,072137;0,96521;10,097;11,0911059
0,096294;0,078005;0,44897;67,557;90,364;0,24533;0,122;10,904;10,696;0,85055;0,122;1,564;0,11028;0,122;159,59;22,871;12,82;0,122;0,075408;18,088;10,367;0,1161;0,059521;0,31361;0,85055;19,576;0,76762;0,94914;44,582;-0,11806;0,075408;18,824;19,39;14,884;0,1161;16,414;?;0,85055;0,071765;3,491;0,014866;0,071765;57,455;39,367;12,011;57,279;19,348;0,059693;0,036897;67,557;0,078005;0,051573;17,981;17,981;12895;0,065104;0,11321;0,9349;0;20,179;92,717;17,599;20,74;34,201;0;;12,82;17,981;12,011;22871;0,44897;0,096294;0,122;0,85055;10,696;12,2825056
0,48779;0,075224;0,56399;86,069;83,565;12,232;0,48779;12,294;12,277;0,92478;0,48779;65,791;0,19861;0,48779;53,127;68,704;13,294;0,48779;0,18745;98,536;0,98712;0,48891;0,18745;12,232;0,92478;68,704;23,066;15,586;4,623;-0,007836;0,18745;12,767;28,589;64,995;0,48891;26,193;525,21;0,92586;0,18789;14,038;0,004775;0,18789;74,911;65,057;69,437;76,594;12,097;0,45989;0,17673;84,832;0,074142;0,034979;25,556;25,586;23676;0,18544;0,52746;0,81456;0,001169;37,042;56,105;10,4;35,097;7,191;0;;13,294;25,586;69,437;68704;0,56399;0,48779;0,48779;0,92478;12,277;15,801269
0,18025;0,45501;0,20717;14,553;3,242;0,18025;0,18025;10,663;10,152;0,48516;0,18025;0,39615;0,027072;0,18025;579,12;0,63027;21,978;0,18025;0,017016;37,856;?;0,18317;0,017016;0,18025;0,48516;0,63027;0,17553;0,61324;36,376;0,039078;0,017016;15,915;22,934;0,40257;0,18317;10,622;?;0,48516;0,017291;0,099602;0,051637;0,017291;21,254;17,469;16,406;12,138;3,843;0,076646;0,007235;14,553;0,45501;0,043603;14,361;14,361;899,39;0,014933;0,37154;0,98507;0;96,419;20,895;15,678;23,282;31,358;0;;21,978;14,361;16,406;0,63027;0,20717;0,18025;0,18025;0,48516;10,152;11,538875
0,085099;0,73978;-0,35489;0,4996;-29,204;0,24806;0,085099;0,35176;10,145;0,26022;0,085099;0,11999;0,021738;0,085099;1932,8;0,18885;13,518;0,085099;0,013241;87,803;10,097;0,11244;0,013241;0,24806;0,26022;0,18885;0,17748;-0,54965;36,696;0,11139;0,013241;40,862;89,325;0,15199;0,11244;64,542;65,356;0,29078;0,017495;0,033732;0,1456;0,017495;18,765;99,842;0,55044;0,28161;89,075;0,057834;0,008999;0,47896;0,70922;0,11195;0,40302;0,45035;-1658,4;0,014275;0,32703;0,98573;0,11744;41,57;36,558;40,279;90,619;99,537;0;;13,518;0,45035;0,55044;0,18885;-0,35489;0,085099;0,085099;0,26022;10,145;10,2752293
0,093522;0,37681;0,053424;11,529;-27,995;0,50723;0,093522;16,539;10,118;0,62319;0,093522;0,26763;0,024485;0,093522;630,75;0,57868;26,539;0,093522;0,010502;47,645;1,001;0,094132;0,010502;0,50723;0,62319;0,57868;0,10695;0,089468;36,554;0,029803;0,010502;14,492;25,186;0,24981;0,094132;89,128;10,476;0,65055;0,01057;0,33211;0,056655;0,01057;11,756;69,911;0,80452;0,82022;48,209;-0,030396;-0,003413;10,692;0,34945;0,039704;10,436;10,895;241,63;0,011685;0,15007;0,98832;0,043904;76,608;52,209;14,323;25,484;14,914;0;;26,539;10,895;0,80452;0,57868;0,053424;0,093522;0,093522;0,62319;10,118;10,9955762
0,66893;0,069258;0,086652;23,373;26,275;19,533;0,66893;91,055;1,12;0,63063;0,66893;10,324;0,14701;0,66893;31,356;11,64;14,439;0,66893;0,12198;30,498;12,975;0,6569;0,12198;19,533;0,63063;11,64;13,416;0,10212;40,423;0,008426;0,12198;48,301;75,568;94,849;0,6569;5,576;23,664;0,63509;0,11979;0,44988;0,002867;0,11979;81,399;50,902;14,599;16,302;34,157;0,51963;0,094757;21,867;0,064795;0,013233;0,74318;0,74844;955,11;0,10712;10,607;0,89288;0,007078;119,68;71,707;43,127;84,634;64,626;0;;14,439;0,74844;14,599;11,64;0,086652;0,66893;0,66893;0,63063;1,12;4,7463314
0,059097;0,57196;-0,092744;0,82911;-32,472;0,21806;0,059097;0,62781;10,076;0,35908;0,059097;0,10889;0,04241;0,059097;1574,4;0,23183;17,484;0,059097;0,018901;19,199;0,86146;0,069509;0,018901;0,21806;0,35908;0,23183;0,224;-0,16861;46,303;0,18153;0,018901;63,837;57,177;0,12153;0,069509;31,773;97,591;0,38834;0,022232;0,037705;0,13149;0,022232;50,14;30,941;0,35934;0,52607;19,345;-0,003992;-0,001277;0,7867;0,54271;0,1749;0,65283;0,70602;-3959,2;0,00754;0,16458;0,99246;0,081471;19,011;11,797;63,356;57,611;56,843;0;;17,484;0,70602;0,35934;0,23183;-0,092744;0,059097;0,059097;0,35908;10,076;10,4579111
-0,018356;0,40859;0,0981;13,666;-20,386;-0,008138;-0,021572;13,694;0,97774;0,55951;-0,021572;-0,080611;0,022999;-0,021572;6367,7;0,057321;24,474;-0,021572;-0,021184;54,884;10,073;-0,017534;-0,018026;-0,007563;0,55951;0,065192;-0,16835;0,15466;51,832;0,39905;-0,021184;93,784;38,919;-0,042913;-0,017534;10,316;15,079;0,70049;-0,017219;0,013605;0,48921;-0,017219;129,78;74,893;-0,11988;0,79439;53,662;-0,062527;-0,061402;0,89504;0,26761;0,25694;0,8821;11,044;14958;-0,022768;-0,032807;10,228;0,25198;66,504;48,736;95,92;38,053;16,054;0;;24,474;11,044;-0,11988;0,057321;0,0981;-0,018356;-0,021572;0,55951;0,97774;1,33428
0,018371;0,4741;-0,13619;0,60839;-18,449;0,038723;0,018371;0,97203;10,121;0,46084;0,018371;0,052828;0,020881;0,018371;2041,5;0,17879;21,093;0,018371;0,004526;49,656;12,048;0,032032;0,004526;0,038723;0,46084;0,17879;0,079858;-0,17273;43,025;0,093539;0,004526;31,645;11,534;0,067565;0,032032;4,065;12,376;0,58717;0,007891;0,30227;0,15836;0,007891;9,572;46,064;0,33265;0,44959;50,255;-0,03436;-0,008464;0,44627;0,34776;0,086699;0,5845;0,74474;-2732,8;0,011909;0,039866;0,98809;0,27414;73,505;79,237;31,268;11,673;51,489;0;;21,093;0,74474;0,33265;0,17879;-0,13619;0,018371;0,018371;0,46084;10,121;10,3204197
0,15859;0,27516;-0,084799;0,55966;-22,137;0,42551;0,19721;22,886;10,881;0,62972;0,19721;10,241;0,11389;0,19721;379,77;0,9611;36,343;0,19721;0,08493;61,277;11,128;0,20689;0,068298;0,53545;0,62972;0,82075;0,96946;-0,095042;4,632;0,10427;0,08493;32,936;11,082;0,75192;0,20689;2,344;0,83304;0,7123;0,089099;0,18878;0,032999;0,089099;11,227;5,099;40,682;0,35723;66,674;0,13965;0,060142;0,39169;0,19258;0,090236;0,70579;0,79835;-3633,8;0,080943;0,25185;0,91906;0,13114;59,565;71,583;30,27;12,058;26,026;0;;36,343;0,79835;40,682;0,9611;-0,084799;0,15859;0,19721;0,62972;10,881;12,0298922
0,003251;0,37671;0,073032;1,29;-25,889;0,021478;0,00685;11,403;10,022;0,42958;0,00685;0,027202;0,017699;0,00685;3530,9;0,10337;26,545;0,00685;0,003113;13,157;0,97094;0,000723;0,001478;0,029454;0,42958;0,093819;0,003293;0,10817;43,864;0,1634;0,003113;41,866;87,182;0,001919;0,000723;22,289;1,966;0,55447;0,000329;0,10512;0,37742;0,000329;49,499;36,342;0,040991;0,97506;13,186;-0,031369;-0,014257;0,86233;0,25182;0,1147;0,63627;0,82126;1778,1;0,002191;0,007568;0,99781;0,29074;27,742;10,044;41,775;87,373;32,589;0;;26,545;0,82126;0,040991;0,10337;0,073032;0,003251;0,00685;0,42958;10,022;10,3945428
0,018179;0,31806;-0,09065;0,5502;-29,111;0,07138;0,018179;12,758;10,074;0,40577;0,018179;0,090204;0,04583;0,018179;1409,8;0,2589;31,441;0,018179;0,010118;95,407;1,171;0,038876;0,010118;0,07138;0,40577;0,2589;0,21797;-0,10196;44,503;0,17313;0,010118;41,243;88,499;0,12223;0,038876;18,292;0,54856;0,52229;0,021636;0,041701;0,10148;0,021636;20,818;11,277;0,38707;0,31716;96,114;-0,025292;-0,014076;0,34863;0,20154;0,113;0,45637;0,58743;-2556,7;0,007362;0,044803;0,99264;0,28717;38,257;32,366;40,94;89,156;20,209;0;;31,441;0,58743;0,38707;0,2589;-0,09065;0,018179;0,018179;0,40577;10,074;10,2941233
0,15343;0,4982;-0,23608;0,39749;-55,453;0,50067;0,15343;1,004;1,069;0,50018;0,15343;0,39156;0,10767;0,15343;677,45;0,53879;20,072;0,15343;0,06154;15,075;0,94304;0,16001;0,06154;0,50067;0,50018;0,53879;0,68614;-0,27964;41,026;0,19169;0,06154;61,326;59,518;0,32118;0,16001;24,935;0,4962;0,60655;0,064182;0,058057;0,059558;0,064182;19,472;43,968;1,49;0,1347;16,116;0,045016;0,018056;0,31262;0,39183;0,16802;0,59245;0,71844;-2990,1;0,064582;0,30674;0,93542;0,21266;24,212;83,015;57,365;63,627;29,531;0;;20,072;0,71844;1,49;0,53879;-0,23608;0,15343;0,15343;0,50018;1,069;1,806933
0,006768;0,26905;0,092925;17,997;6,108;0,030736;0,010363;26,986;10,325;0,72606;0,010363;0,089189;0,055757;0,010363;1133,8;0,32193;37,168;0,010363;0,006671;15,729;10,484;0,021026;0,004357;0,040584;0,72606;0,30857;0,13976;0,1175;47,154;0,15873;0,006671;28,19;12,948;0,078151;0,021026;15,597;0,93019;0,87891;0,013535;0,2084;0,090929;0,013535;43,446;27,717;0,10111;12,236;16,241;-0,055225;-0,03555;0,77727;0,1162;0,077234;0,91804;11,113;4825,5;0,031521;0,009322;0,96848;0,21052;23,206;13,169;27,302;13,369;19,642;0;;37,168;11,113;0,10111;0,32193;0,092925;0,006768;0,010363;0,72606;10,325;10,9158191
0,061946;0,53714;-0,34654;0,35485;-45,876;0,24192;0,07911;0,83284;10,166;0,44735;0,07911;0,14728;0,039836;0,07911;1333,5;0,27371;18,617;0,07911;0,021435;10,103;0,99183;0,08049;0,016784;0,31137;0,44735;0,24176;0,22171;-0,42814;42,558;0,13645;0,021435;54,003;67,589;0,14985;0,08049;37,229;?;0,44735;0,021809;0,072269;0,119;0,021809;15,011;49,079;0,60636;0,16466;10,271;0,012578;0,003408;0,35485;0,53714;0,14795;0,5527;0,5527;-6245,1;0,016318;0,13847;0,98368;0;36,127;74,37;53,122;6,871;45,598;0;;18,617;0,5527;0,60636;0,27371;-0,34654;0,061946;0,07911;0,44735;10,166;10,3663494
0,25578;0,6863;0,002593;10,084;-88,173;0,40908;0,25578;0,44906;10,638;0,30819;0,25578;0,83294;0,085045;0,25578;712,75;0,5121;14,571;0,25578;0,061895;47,179;11,905;0,27654;0,061895;0,40908;0,30819;0,5121;0,71189;0,003756;39,367;0,14452;0,061895;28,854;12,65;0,40294;0,27654;41,667;0,67577;0,68741;0,066917;0,4268;0,06062;0,066917;15,776;11,058;47,885;0,8345;5,019;0,18087;0,043767;0,45123;0,30709;0,079053;0,44645;0,99578;22,41;0,060004;0,82996;0,94;12,305;77,365;33,008;27,123;13,457;59,864;0;;14,571;0,99578;47,885;0,5121;0,002593;0,25578;0,25578;0,30819;10,638;12,0281916
0,068974;0,45329;0,049113;11,692;-17,001;0,15249;0,068974;10,232;10,022;0,4638;0,068974;0,23766;0,047735;0,068974;731,81;0,49876;22,061;0,068974;0,014563;50,723;12,131;0,074738;0,014563;0,15249;0,4638;0,49876;0,15814;0,074339;39,945;0,085325;0,014563;22,415;16,284;0,16488;0,074738;48,022;16,773;0,62687;0,01578;0,18623;0,064278;0,01578;21,986;16,914;1,048;0,94244;50,833;-0,082371;-0,017392;0,7486;0,29022;0,06141;0,70202;0,94884;484,98;0,00216;0,14872;0,99784;0,35159;71,959;21,58;22,366;16,319;71,688;0;;22,061;0,94884;1,048;0,49876;0,049113;0,068974;0,068974;0,4638;10,022;10,6833934
0,16806;0,18051;0,19694;3,541;36,624;0,27004;0,16806;42,507;10,934;0,76728;0,16806;21,684;0,1218;0,16806;274,94;13,276;5,54;0,16806;0,085421;38,442;1,08;0,17137;0,085421;0,27004;0,76728;13,276;0,95239;0,27143;41,009;0,007001;0,085421;15,721;23,217;0,9494;0,17137;19,758;24,633;0,87028;0,087104;21,569;0,024427;0,087104;19,901;16,057;81,107;32,736;42,031;0,0998;0,050726;15,204;0,077504;0,043072;10,575;11,995;2484,6;0,085407;0,21903;0,91459;0,13424;94,949;22,731;14,379;25,385;27,116;0;;5,54;11,995;81,107;13276;0,19694;0,16806;0,16806;0,76728;10,934;12,420578
0,003973;0,62624;0,093248;12,557;-12,704;0,013547;0,00938;0,52081;10,092;0,32615;0,00938;0,025723;0,035459;0,00938;2385,9;0,15298;15,968;0,00938;0,003472;24,576;0,90357;0,022917;0,001471;0,029828;0,32615;0,14435;0,085604;0,17201;44,045;0,22755;0,003472;49,718;73,415;0,036595;0,022917;27,298;10,551;0,58773;0,008482;0,038915;0,1883;0,008482;59,943;35,367;0,02184;0,75684;24,803;-0,063507;-0,023505;0,7312;0,36465;0,13621;0,60165;10,842;2367;0,009151;0,012182;0,99085;0,80202;14,852;10,32;49,263;74,093;4,984;0;;15,968;10,842;0,02184;0,15298;0,093248;0,003973;0,00938;0,32615;10,092;10,4361038
0,34321;0,21768;0,039719;12,476;-10,341;0,79061;0,34321;29,239;11,186;0,63645;0,34321;21,393;0,15332;0,34321;180,31;20,243;4,594;0,34321;0,11942;13,388;12,054;0,35116;0,11942;0,79061;0,63645;20,243;13,668;0,049659;40,195;0,063061;0,11942;22,793;16,014;16,132;0,35116;29,223;16,552;0,69369;0,12219;0,26026;0,015954;0,12219;20,117;67,298;3,256;0,59054;14,976;0,25373;0,088289;0,9195;0,16043;0,062446;0,79572;0,86728;415,39;0,10604;0,53926;0,89396;0,089938;27,264;54,236;20,376;17,913;35,931;0;;4,594;0,86728;3,256;20243;0,039719;0,34321;0,34321;0,63645;11,186;13,2286198
0,020133;0,75065;-0,2834;0,617;-32,486;0,023056;0,020133;0,29913;10,109;0,22454;0,020133;0,027209;0,016968;0,020133;4089,5;0,089253;13,322;0,020133;0,005099;51,993;11,796;0,035718;0,005099;0,023056;0,22454;0,089253;0,091446;-0,52149;38,023;0,18499;0,005099;69,148;52,786;0,047583;0,035718;39,509;37,438;0,23523;0,009046;0,038927;0,29884;0,009046;39,541;34,342;0,35795;0,54099;5,256;-0,011147;-0,002823;0,60821;0,73995;0,18945;0,41317;0,43285;-1797,6;0,010781;0,089664;0,98922;0,04762;70,201;10,628;68,402;53,361;72,656;0;;13,322;0,43285;0,35795;0,089253;-0,2834;0,020133;0,020133;0,22454;10,109;9,9982691
0,14834;0,041932;0,30351;82,382;86,477;0,51461;0,14834;16,887;10,939;0,70808;0,14834;35,376;0,15856;0,14834;71,151;51,299;23,848;0,14834;0,10934;55,473;10,244;0,14278;0,10934;0,51461;0,70808;51,299;11,513;0,46369;42,723;-0,17147;0,10934;12,341;29,577;34,051;0,14278;13,947;?;0,70808;0,10524;6,572;0,006579;0,10524;18,798;13,25;71,943;77,465;60,681;0,076011;0,056028;82,382;0,041932;0,03381;10,818;10,818;5682;0,085834;0,20949;0,91417;0;65,798;27,547;11,281;32,354;20,726;0;;23,848;10,818;71,943;51299;0,30351;0,14834;0,14834;0,70808;10,939;12,425258
0,070866;0,60274;-0,008056;0,97888;-13,581;0,1995;0,070866;0,62384;10,245;0,37602;0,070866;0,18583;0,034321;0,070866;1949,2;0,18725;16,591;0,070866;0,021549;12,112;0,8794;0,091574;0,021549;0,1995;0,37602;0,18725;0,28529;-0,012854;39,163;0,18274;0,021549;43,365;8,417;0,15193;0,091574;33,017;11,933;0,59741;0,027846;0,010813;0,14836;0,027846;40,975;28,863;0,64942;0,69273;12,409;0,049575;0,015075;0,61933;0,38135;0,11881;0,59999;0,95326;-66,44;0,023937;0,18846;0,97606;0,58878;30,136;12,646;42,327;86,234;52,474;0;;16,591;0,95326;0,64942;0,18725;-0,008056;0,070866;0,070866;0,37602;10,245;10,794015
0,05741;0,57622;0,13811;14,224;-1205;0;0,072871;0,73546;11,237;0,42378;0,091076;0,22287;0,087116;0,072871;2148,6;0,16988;17,355;0,072871;0,064852;104,17;?;0,089419;0,051093;0,072871;0,40387;0,14305;49,116;0,25817;44,412;0,50382;0,077277;115,18;31,918;18,111;0,087557;11,237;0,61422;0,65885;0,077922;0,039353;0,16784;0,079579;146,89;42,721;0,17902;0,44159;112,16;0,064401;0,057314;0,80711;0,32696;0,3133;0,79222;12,317;3814,1;0,077922;0,13547;0,94497;0,5547;35,039;85,438;106,21;34,366;21,005;0;;17,355;12,317;0,17902;0,16988;0,13811;0,05741;0,072871;0,42378;11,237;11,9778483
0,033719;0,65758;0,13384;12,035;-50,594;0,13266;0,043447;0,45541;10,225;0,29947;0,043447;0,066071;0,033675;0,043447;3587,2;0,10175;15,207;0,043447;0,021867;72,584;11,164;0,031646;0,016971;0,17239;0,29947;0,086958;0,16285;0,64164;46,468;0,32994;0,021867;123,51;29,552;0,048125;0,031646;20,294;?;0,29947;0,015927;0,016033;0,3923;0,015927;143,45;70,865;0,08534;0,60267;74,214;0,008184;0,004119;12,035;0,65758;0,33839;14,357;14,357;5934,6;0,021958;0,1126;0,97804;0;50,287;51,506;120,8;30,215;95,256;0;;15,207;14,357;0,08534;0,10175;0,13384;0,033719;0,043447;0,29947;10,225;10,7558717
0,10005;0,54677;0,092126;12,033;-323,77;0;0,12947;0,82893;1,879;0,45323;0,13687;0,28577;0,080154;0,12947;1325,1;0,27545;18,289;0,12947;0,068904;33,841;?;0,13687;0,053248;0,12947;0,32218;0,22165;18,5;0,20256;37,541;0,29099;0,072841;94,826;38,495;31,898;0,13511;1,879;39,586;0,54694;0,071904;0,034215;0,11535;0,072841;102,89;69,051;0,57432;0,81882;36,459;0,11573;0,061592;0,9971;0,45306;0,25977;0,99651;12,026;523;0,071904;0,22075;0,93213;0,20676;10,786;52,859;88,008;41,474;41,313;0;;18,289;12,026;0,57432;0,27545;0,092126;0,10005;0,12947;0,45323;1,879;2,8288102
-0,052882;0,56577;-0,18928;0,54499;646,41;-0,046161;-0,052882;0,76751;16,144;0,43423;-0,034143;-0,12712;0,037923;-0,052882;3372,9;0,10821;17,675;-0,052882;-0,032756;18,549;?;-0,036163;-0,032756;-0,052882;-0,099043;0,10821;-19,298;-0,24478;3,876;0,33843;-0,028791;91,343;40,134;2,951;-0,047859;16,144;21,355;0,50198;-0,029644;0,083879;0,24196;-0,0224;43,368;24,82;-0,64457;0,34777;17,936;-0,15027;-0,093078;0,40072;0,416;0,24917;0,56155;0,64916;-1422,6;-0,029644;-0,12178;10,457;0,15602;19,678;14,706;94,051;38,809;20,878;0;;17,675;0,64916;-0,64457;0,10821;-0,18928;-0,052882;-0,052882;0,43423;16,144;15,9288566
0,030815;0,80729;-0,061284;0,89998;-10324;0;0,03966;0,25128;31,269;0,20285;0,056135;0,064726;0,024179;0,03966;3897,3;0,093654;12,387;0,03966;0,012683;26,577;0,94072;0,052572;0,009855;0,050019;0,13238;0,082698;3,191;-0,13663;40,271;0,23634;0,017755;72,501;50,448;3,829;0,042178;31,269;29,529;0,3125;0,013489;0,11317;0,304;0,016813;56,276;29,699;0,13534;0,5284;26,885;0,016625;0,005317;0,68309;0,61274;0,19822;0,45225;0,6967;-652,23;0,013488;0,15191;0,99383;0,54052;13,734;12,29;71,523;51,032;69,713;0;;12,387;0,6967;0,13534;0,093654;-0,061284;0,030815;0,03966;0,20285;31,269;31,4911882
0,039455;0,91521;0,20894;2,398;323,09;-0,002851;0,054694;0,092645;23,998;0,08479;0,073682;0,36596;0,035726;0,054694;3896,2;0,09368;10,926;0,054694;0,022791;23,599;?;0,072741;0,016441;0,054694;0,036604;0,07703;38,309;0,32564;36,181;0,36732;0,02812;23,742;15,59;25,459;0,1022;23,998;0,28044;0,80946;0,042588;0,24848;0,29395;0,030311;48,861;25,262;0,25429;13,598;24,306;0,041697;0,017375;0,39159;0,14945;0,064142;0,13215;12,616;867,2;0,042588;0,46533;0,97884;85,467;15,467;14,449;22,731;16,057;37,403;0;;10,926;12,616;0,25429;0,09368;0,20894;0,039455;0,054694;0,08479;23,998;24,5353292
0,002997;0,73151;-0,03967;0,89315;-513,9;-0,28354;0,006523;0,36703;2,907;0,26849;0,1324;0,017568;0,010645;0,006523;8628,1;0,042304;1,367;0,006523;0,002244;10,376;?;0,053223;0,001031;0,006523;-0,11366;0,037484;0,42281;-0,059353;32,629;0,23671;0,015639;48,039;79,016;40,105;0,085932;2,907;0,69116;0,62871;0,029561;0,15205;0,31404;0,018309;34,549;24,173;0,036267;0,67057;10,282;0,0288;0,009907;0,45333;0,37129;0,12656;0,40169;0,94065;-72,666;0,029561;0,011163;10,525;13,417;35,176;15,099;46,619;78,295;43,493;0;;1,367;0,94065;0,036267;0,042304;-0,03967;0,002997;0,006523;0,26849;2,907;3,0462117
0,10073;0,67205;0,063554;11,162;-51,737;0,24203;0,10073;0,47426;10,507;0,31873;0,10073;0,18419;0,055546;0,10073;2017,7;0,1809;1,488;0,10073;0,046021;59,614;0,9632;0,1154;0,046021;0,24203;0,31873;0,1809;0,55401;0,16314;41,505;0,29956;0,046021;95,823;38,091;0,17172;0,1154;22,066;20,206;0,44391;0,052727;0,034496;0,16216;0,052727;98,652;39,037;0,28177;0,46254;62,637;0,094557;0,043202;0,9083;0,54687;0,26253;0,81814;11,395;898,84;0,048256;0,31603;0,95174;0,39276;61,227;9,35;91,199;40,022;56,182;0;;1,488;11,395;0,28177;0,1809;0,063554;0,10073;0,10073;0,31873;10,507;11,2479338
0,029968;0,87478;-0,052295;0,94022;-1033,4;0,024222;0,061253;0,14314;27,259;0,12522;0,12356;0,07002;0,023247;0,061253;5038,6;0,07244;11,431;0,061253;0,022471;20,036;?;0,089277;0,010994;0,061253;0,11346;0,036677;14,328;-0,2946;36,289;0,2966;0,02361;121,49;30,174;30,174;0,097744;27,259;?;0,12522;0,035857;0,076367;0,31905;0,032751;101,19;81,15;0,20027;0,76916;20,692;0,08716;0,031975;0,94022;0,87478;0,33141;0,7054;0,7054;-222,5;0,035857;0,23933;0,99118;0;18,217;44,979;117,13;31,161;15,356;0;;11,431;0,7054;0,20027;0,07244;-0,052295;0,029968;0,061253;0,12522;27,259;27,5154681
0,19675;0,2824;0,38762;23,775;386,33;0;0,19675;2,541;23,145;0,7176;0,2032;0,69921;0,085008;0,19675;523,9;0,6967;3,541;0,19675;0,085008;22,432;10,379;0,19911;0,085008;0,31226;0,14882;0,6967;30,883;11,711;3,64;0,022961;0,085149;53,55;68,848;68,601;0,15267;23,145;?;0,7176;0,065961;0,86277;0,047278;0,086027;67,219;44,787;13,832;1,872;26,799;0,19911;0,086027;2,369;0,28139;0,14525;2,168;2,168;1692,2;0,17131;0,27418;0,83982;0;16,272;81,497;44,376;82,252;69,927;0;;3,541;2,168;13,832;0,6967;0,38762;0,19675;0,19675;0,7176;23,145;24,965429
0,034339;0,38624;0,22434;15,808;-24,061;-0,10419;0,04543;15,346;10,115;0,59271;0,04543;0,11762;0,033142;0,04543;1382,9;0,26393;25,891;0,04543;0,014769;50,025;12,166;0,032919;0,011164;-0,12761;0,59271;0,23522;0,10825;0,57608;50,959;0,12349;0,014769;46,361;78,731;0,085229;0,032919;31,048;?;0,59271;0,010702;0,022349;0,14199;0,010702;71,429;21,404;0,081454;0,48935;50,602;-0,023593;-0,00767;15,808;0,38624;0,12702;1,522;1,522;27978;0,01139;0,057935;0,98861;0;72,963;17,053;45,833;79,638;78,987;0;;25,891;1,522;0,081454;0,26393;0,22434;0,034339;0,04543;0,59271;10,115;10,9378276
0,061872;0,62267;-0,26134;0,58029;-327,33;0,061872;0,038535;0,57317;11,252;0,3569;0,038535;0,061887;0,20456;0,038535;2645,8;0,13796;1,606;0,038535;0,091767;12,39;?;0,044699;0,14734;0,038535;0,3569;0,17543;11,978;-0,40919;42,493;12,265;0,091767;609;0,59934;0,071786;0,044699;0,43887;?;0,3569;0,10645;0,20607;0,22236;0,10645;202,54;190,15;43,406;0,5574;13,941;-0,002667;-0,00635;0,58029;0,62267;16,685;0,55882;0,55882;-4639,8;0,11128;0,17336;0,88872;0;29,459;19,195;541,23;0,67439;0,6575;0;;1,606;0,55882;43,406;0,13796;-0,26134;0,061872;0,038535;0,3569;11,252;11,3663183
